# ABR CC PLAY REBUFFER
linear_bba bbr 27.45 0.0
pensieve cubic 6.897 0.0
linear_bba bbr 9.697 0.0
linear_bba bbr 1045.866 0.0
puffer_ttp_static bbr 12.206 0.0
linear_bba bbr 314.956 0.0
linear_bba bbr 177.701 0.0
puffer_ttp_static bbr 270.637 0.0
robust_mpc cubic 95.189 0.0
robust_mpc bbr 6.249 0.0
linear_bba bbr 53.664 0.0
robust_mpc bbr 75.5 5.094
pensieve cubic 1123.753 0.0
mpc bbr 14879.206 53.695
robust_mpc cubic 31.962 0.0
linear_bba bbr 18.716 0.0
linear_bba bbr 51.752 0.0
robust_mpc cubic 555.071 0.0
mpc bbr 12.756 0.0
linear_bba bbr 19.236 0.0
robust_mpc bbr 877.416 0.0
puffer_ttp_static bbr 5569.176 0.0
linear_bba bbr 30.18 0.0
puffer_ttp_static bbr 10.092 0.0
pensieve bbr 7.3 0.0
puffer_ttp_static bbr 18.698 0.0
pensieve bbr 8.8 0.0
linear_bba bbr 6.76 0.0
linear_bba bbr 585.804 0.0
pensieve bbr 19.41 0.0
pensieve bbr 15.468 0.0
pensieve bbr 12.835 0.0
pensieve bbr 10.65 0.0
pensieve bbr 7.005 0.0
pensieve bbr 16.589 0.0
robust_mpc cubic 953.626 0.0
pensieve bbr 61.554 0.0
pensieve bbr 5.9 0.0
pensieve bbr 34.997 0.0
pensieve cubic 90.75 0.0
pensieve cubic 11.201 0.0
pensieve cubic 52.352 0.0
puffer_ttp_static bbr 23.904 0.0
robust_mpc bbr 202.177 0.0
robust_mpc bbr 2615.733 0.0
pensieve cubic 129.602 0.0
puffer_ttp_static bbr 19.049 0.0
puffer_ttp_static bbr 86.506 0.0
robust_mpc bbr 1366.166 0.0
pensieve cubic 10.979 0.0
pensieve cubic 40.186 0.0
puffer_ttp_static bbr 16.146 0.0
pensieve cubic 5.703 0.0
puffer_ttp_static bbr 5.645 0.0
linear_bba bbr 1487.561 0.0
pensieve cubic 139.0 0.0
puffer_ttp_static bbr 6.937 0.0
puffer_ttp_static bbr 15.982 0.0
pensieve cubic 451.824 15.344
puffer_ttp_static bbr 2136.856 0.0
mpc bbr 7.291 0.0
mpc bbr 57.859 0.0
linear_bba bbr 5.298 0.0
linear_bba bbr 1447.616 0.0
mpc bbr 7.974 0.0
mpc bbr 44.621 0.0
pensieve cubic 67.248 0.0
mpc bbr 2945.765 0.0
mpc bbr 49.095 0.0
robust_mpc bbr 981.586 0.0
linear_bba cubic 184.404 0.0
pensieve cubic 9.348 0.0
pensieve cubic 15.352 0.0
pensieve cubic 8.854 0.0
pensieve cubic 68.153 0.0
pensieve cubic 1113.063 0.0
pensieve cubic 18.651 0.0
pensieve cubic 19.05 0.0
linear_bba cubic 1356.057 0.0
pensieve cubic 401.356 0.0
robust_mpc bbr 442.282 0.45199999999999996
robust_mpc cubic 988.776 0.0
linear_bba bbr 44.595 0.0
linear_bba bbr 66.905 0.0
mpc cubic 10.0 0.0
pensieve cubic 329.648 0.0
pensieve bbr 5.807 0.0
linear_bba bbr 38.866 0.0
pensieve bbr 259.191 0.0
robust_mpc cubic 118.861 0.0
robust_mpc bbr 5.941 0.0
robust_mpc bbr 7.865 0.0
robust_mpc bbr 100.917 0.0
linear_bba bbr 12.909 0.0
pensieve cubic 93.101 0.0
robust_mpc cubic 33.512 0.0
puffer_ttp_static bbr 7206.706 0.0
robust_mpc bbr 159.272 0.0
robust_mpc cubic 17.8 0.0
robust_mpc cubic 14.112 0.0
robust_mpc cubic 8.674 0.0
puffer_ttp_static cubic 369.3 0.0
pensieve cubic 20.501 0.0
robust_mpc bbr 572.658 0.0
mpc bbr 33.811 4.402
pensieve cubic 19.645 0.0
robust_mpc cubic 10.844 0.0
pensieve cubic 221.94 0.0
mpc bbr 11.301 0.0
linear_bba bbr 18.832 0.0
robust_mpc cubic 808.715 0.11199999999999999
mpc bbr 5.546 0.0
mpc bbr 157.559 0.0
robust_mpc cubic 21.904 0.0
linear_bba bbr 7.369 0.0
robust_mpc bbr 261.213 0.0
puffer_ttp_static cubic 29145.195 7.457999999999999
linear_bba bbr 7.409 0.0
linear_bba bbr 297.081 0.0
robust_mpc cubic 130.445 0.0
robust_mpc bbr 8.386 0.0
robust_mpc bbr 8.151 0.0
pensieve bbr 10.935 0.0
pensieve bbr 83.951 0.0
robust_mpc bbr 195.9 0.0
robust_mpc cubic 194.816 0.0
puffer_ttp_static cubic 13.901 0.0
puffer_ttp_static cubic 8.402 0.0
robust_mpc bbr 3510.266 0.0
linear_bba cubic 21.984 0.0
pensieve bbr 243.106 0.0
linear_bba cubic 5.072 0.0
linear_bba cubic 8.194 0.0
linear_bba bbr 8.824 0.0
linear_bba cubic 42.422 0.0
robust_mpc bbr 30.744 0.0
pensieve cubic 6.559 0.0
pensieve cubic 5.955 0.0
linear_bba bbr 693.689 0.0
pensieve cubic 6.143 0.0
pensieve cubic 12.43 0.0
robust_mpc bbr 107.748 0.0
pensieve cubic 51.943 0.0
linear_bba cubic 5.252 0.0
linear_bba cubic 85.571 0.0
pensieve cubic 2045.225 0.0
robust_mpc cubic 10.546 0.0
robust_mpc cubic 15.149 0.0
robust_mpc cubic 12.007 0.0
puffer_ttp_static bbr 14.699 0.0
pensieve cubic 5.112 0.0
robust_mpc cubic 44.303 0.0
robust_mpc cubic 5.758 0.0
pensieve cubic 13.995 2.444
robust_mpc cubic 57.454 0.0
puffer_ttp_static bbr 6.599 0.0
linear_bba cubic 1664.818 0.0
mpc bbr 10813.704 0.0
robust_mpc cubic 3866.195 0.0
pensieve bbr 28.413 0.0
linear_bba bbr 486.206 0.0
pensieve cubic 5.179 0.0
puffer_ttp_static bbr 202.043 0.0
mpc cubic 101.078 0.0
robust_mpc cubic 8.7 0.0
robust_mpc bbr 7.292 0.0
linear_bba cubic 8.131 0.0
robust_mpc cubic 15.2 0.0
linear_bba cubic 274.875 0.0
linear_bba cubic 98.854 0.0
robust_mpc bbr 22.348 0.0
pensieve bbr 104.796 0.0
robust_mpc cubic 3484.452 0.0
robust_mpc bbr 65.61 0.0
linear_bba bbr 1169.721 0.0
pensieve bbr 2455.274 0.0
puffer_ttp_static bbr 1712.762 3.7
robust_mpc bbr 778.023 0.0
puffer_ttp_static cubic 174.541 0.0
pensieve bbr 328.971 0.0
linear_bba cubic 191.879 0.0
linear_bba bbr 12.781 0.0
linear_bba bbr 41.92 0.0
robust_mpc cubic 143.41 0.0
robust_mpc cubic 5.919 0.0
robust_mpc cubic 35.798 0.0
linear_bba bbr 12.328 0.0
linear_bba bbr 8.336 0.0
robust_mpc cubic 4761.042 0.0
linear_bba bbr 39.876 0.0
mpc bbr 5.641 0.0
mpc bbr 12.296 0.0
linear_bba bbr 25.628 0.0
mpc bbr 5.999 0.0
mpc bbr 29.058 0.0
linear_bba bbr 242.045 0.0
pensieve bbr 315.94 0.0
pensieve bbr 7.066 0.0
robust_mpc cubic 70.958 0.0
pensieve bbr 4381.64 0.0
linear_bba bbr 1571.809 0.0
robust_mpc cubic 12.092 0.0
robust_mpc cubic 43.593 0.0
robust_mpc cubic 673.009 0.0
robust_mpc cubic 30.691 0.0
linear_bba bbr 16.065 0.0
robust_mpc cubic 8.253 0.0
robust_mpc cubic 198.605 0.0
linear_bba bbr 769.7 0.0
linear_bba bbr 17.116 0.0
puffer_ttp_static bbr 1552.01 0.0
puffer_ttp_static cubic 6.014 0.0
linear_bba bbr 9.869 0.0
puffer_ttp_static cubic 33.741 5.449999999999999
puffer_ttp_static bbr 7.198 0.0
robust_mpc cubic 418.48 0.0
robust_mpc bbr 57.604 0.0
puffer_ttp_static cubic 154.678 0.0
robust_mpc bbr 17.95 0.0
mpc bbr 22.922 0.0
robust_mpc bbr 115.022 0.0
mpc bbr 9.45 0.0
mpc bbr 57.026 0.0
mpc cubic 493.591 0.0
linear_bba cubic 488.716 0.0
puffer_ttp_static cubic 12.475 0.0
puffer_ttp_static cubic 157.866 0.0
puffer_ttp_static cubic 17.51 0.0
puffer_ttp_static cubic 35.196 0.0
robust_mpc bbr 795.211 0.0
linear_bba bbr 321.656 4.148999999999999
mpc cubic 17.764 0.0
robust_mpc cubic 500.659 0.0
linear_bba bbr 357.29 0.0
mpc cubic 457.743 0.0
puffer_ttp_static cubic 150.779 0.0
linear_bba cubic 12.144 0.0
puffer_ttp_static cubic 11.553 0.0
puffer_ttp_static cubic 52.142 0.0
mpc cubic 146.444 2.351
puffer_ttp_static cubic 63.308 0.15000000000000002
puffer_ttp_static cubic 398.716 0.0
puffer_ttp_static cubic 55.134 0.0
mpc bbr 11.15 0.0
linear_bba bbr 6.648 0.0
pensieve bbr 1916.676 0.0
linear_bba bbr 30.95 0.0
mpc cubic 5.201 0.0
mpc cubic 8.003 0.0
linear_bba bbr 746.18 0.0
mpc cubic 6.517 0.0
linear_bba cubic 5.702 0.0
puffer_ttp_static cubic 29.049 0.0
linear_bba cubic 5694.194 0.0
mpc cubic 13.338 0.0
mpc cubic 39.146 0.0
puffer_ttp_static cubic 40.554 0.0
linear_bba bbr 8.3 0.0
robust_mpc cubic 40.8 0.0
pensieve bbr 146.24 0.0
robust_mpc cubic 74.255 0.0
puffer_ttp_static bbr 12.681 0.0
puffer_ttp_static bbr 35.551 0.0
robust_mpc cubic 256.79 0.0
puffer_ttp_static bbr 7.4 0.0
puffer_ttp_static bbr 58.007 0.0
robust_mpc bbr 66.099 0.0
linear_bba cubic 5.185 0.0
linear_bba cubic 39.249 0.0
puffer_ttp_static bbr 1709.688 12.446
puffer_ttp_static bbr 25.228 0.0
robust_mpc bbr 124.757 0.0
puffer_ttp_static bbr 618.516 0.0
robust_mpc bbr 65.174 0.0
robust_mpc cubic 7.969 0.0
robust_mpc cubic 19.515 0.0
robust_mpc bbr 72.641 0.0
robust_mpc cubic 313.88 0.0
mpc cubic 14.347 0.0
robust_mpc bbr 66.097 0.0
robust_mpc cubic 13.87 0.0
robust_mpc bbr 145.403 0.0
pensieve cubic 78.799 0.0
pensieve cubic 28.289 0.0
robust_mpc bbr 104.145 0.0
pensieve cubic 56.992 0.0
linear_bba cubic 9.953 0.0
robust_mpc cubic 67.36 0.0
pensieve cubic 221.762 0.0
puffer_ttp_static bbr 9.203 0.0
puffer_ttp_static bbr 14.109 0.0
puffer_ttp_static bbr 316.652 0.0
robust_mpc cubic 242.73 0.0
mpc bbr 11.147 0.0
robust_mpc bbr 126.61 0.0
pensieve cubic 6.248 0.0
pensieve cubic 5.699 0.0
mpc bbr 276.749 0.0
pensieve cubic 2669.386 0.0
robust_mpc bbr 13.756 0.0
robust_mpc bbr 19.0 0.0
robust_mpc bbr 59.506 0.0
linear_bba cubic 17.163 0.0
linear_bba cubic 29.8 0.0
pensieve cubic 11.648 0.0
pensieve cubic 6.311 0.09800000000000009
pensieve cubic 12.001 0.0
puffer_ttp_static bbr 140.272 0.0
linear_bba cubic 675.613 0.0
pensieve cubic 780.652 0.0
robust_mpc bbr 403.802 0.0
robust_mpc bbr 511.083 0.0
puffer_ttp_static bbr 52.497 0.0
pensieve bbr 191.864 0.0
mpc cubic 154.898 0.0
linear_bba cubic 9.444 0.0
linear_bba cubic 5.15 0.0
linear_bba cubic 542.799 0.0
robust_mpc cubic 12.594 0.0
mpc cubic 17.849 0.0
mpc cubic 70.149 0.0
puffer_ttp_static cubic 254.473 0.0
robust_mpc bbr 188.165 0.0
mpc cubic 52.9 0.0
puffer_ttp_static bbr 16.4 0.0
puffer_ttp_static bbr 24.048 0.0
linear_bba bbr 6.648 0.0
mpc cubic 110.752 0.0
pensieve bbr 5831.55 0.0
linear_bba bbr 9.239 0.0
linear_bba bbr 6.19 0.0
linear_bba bbr 9.076 0.0
linear_bba bbr 14.547 0.0
robust_mpc bbr 6.354 0.0
robust_mpc bbr 6.254 0.0
linear_bba bbr 35.601 0.0
robust_mpc bbr 11.75 0.0
robust_mpc bbr 372.102 0.0
linear_bba bbr 5.989 0.0
pensieve cubic 150.441 0.0
linear_bba bbr 12.191 0.0
robust_mpc bbr 54.21 0.0
linear_bba bbr 12.261 0.0
mpc cubic 7.747 0.0
puffer_ttp_static cubic 611.382 0.0
mpc cubic 1766.053 0.0
robust_mpc bbr 263.72 0.0
robust_mpc bbr 67.404 0.0
puffer_ttp_static cubic 4448.358 0.0
linear_bba cubic 11.063 0.0
linear_bba cubic 51.472 0.0
pensieve cubic 4424.14 0.0
linear_bba cubic 93.503 0.0
robust_mpc cubic 275.3 0.0
pensieve cubic 2250.118 0.0
pensieve cubic 168.831 44.196
linear_bba cubic 9.866 0.0
linear_bba cubic 44.106 0.0
robust_mpc bbr 5.845 0.0
robust_mpc bbr 11.703 0.0
robust_mpc bbr 690.146 0.0
pensieve cubic 9.923 0.0
linear_bba cubic 5.996 0.0
linear_bba cubic 1122.681 0.0
puffer_ttp_static cubic 72.591 12.649000000000001
puffer_ttp_static bbr 17.16 0.0
pensieve cubic 26.469 0.0
robust_mpc bbr 8.987 0.0
puffer_ttp_static bbr 29.142 0.0
robust_mpc bbr 14.225 0.0
robust_mpc bbr 34.707 0.0
linear_bba bbr 2703.201 0.0
robust_mpc bbr 25.708 0.0
puffer_ttp_static bbr 43.172 0.0
puffer_ttp_static bbr 7.374 0.0
puffer_ttp_static bbr 4130.589 0.0
robust_mpc bbr 9.933 0.0
mpc bbr 53.785 1.6540000000000001
robust_mpc bbr 46.973 0.0
robust_mpc cubic 5.695 0.0
robust_mpc cubic 5.022 0.0
puffer_ttp_static cubic 6.464 0.0
puffer_ttp_static bbr 188.549 0.0
robust_mpc cubic 192.782 0.0
puffer_ttp_static cubic 6.715 0.0
puffer_ttp_static bbr 6.998 0.0
puffer_ttp_static bbr 28.046 0.0
puffer_ttp_static cubic 21.598 0.0
puffer_ttp_static cubic 6.804 0.0
robust_mpc bbr 7.917 0.0
puffer_ttp_static cubic 14.344 0.0
robust_mpc bbr 5288.051 0.0
robust_mpc bbr 60.446 0.0
puffer_ttp_static cubic 7.897 0.0
puffer_ttp_static cubic 52.348 0.0
pensieve bbr 5.484 0.0
pensieve bbr 9.842 0.0
puffer_ttp_static bbr 5.309 0.0
pensieve bbr 272.715 0.0
pensieve bbr 13.148 0.0
puffer_ttp_static bbr 5.248 0.0
puffer_ttp_static bbr 6952.702 0.0
pensieve bbr 6.898 0.0
pensieve bbr 198.042 0.0
robust_mpc bbr 10.316 0.0
robust_mpc cubic 57.519 0.0
robust_mpc bbr 7198.653 0.0
puffer_ttp_static cubic 11.245 0.0
robust_mpc bbr 6.456 0.0
robust_mpc bbr 7.136 0.0
puffer_ttp_static cubic 26.341 0.0
mpc cubic 20.793 0.0
puffer_ttp_static cubic 6.636 0.0
mpc cubic 5.102 0.0
puffer_ttp_static cubic 40.59 0.0
robust_mpc cubic 127.917 0.0
mpc cubic 13.207 0.0
mpc cubic 6.249 0.0
mpc cubic 146.15 0.0
puffer_ttp_static cubic 15.25 0.0
robust_mpc cubic 19.848 0.0
mpc bbr 10.496 0.0
puffer_ttp_static bbr 6.793 0.0
mpc bbr 6.7 0.0
mpc cubic 38.321 0.0
robust_mpc bbr 19.465 0.0
robust_mpc bbr 6.91 0.0
robust_mpc bbr 6.367 0.0
robust_mpc cubic 12.185 0.0
robust_mpc bbr 6.905 0.0
linear_bba bbr 6821.851 5.35
robust_mpc cubic 6.763 0.0
robust_mpc cubic 6.079 0.0
pensieve cubic 468.613 0.0
mpc cubic 15.608 0.0
mpc cubic 8.797 0.0
mpc cubic 8.444 0.0
puffer_ttp_static cubic 3181.837 0.0
mpc cubic 13.35 0.0
mpc cubic 91.944 0.0
robust_mpc cubic 11.75 0.0
robust_mpc cubic 5.997 0.0
robust_mpc bbr 5.714 0.0
robust_mpc bbr 19.698 0.0
pensieve bbr 31.709 0.0
robust_mpc cubic 5.967 0.0
pensieve cubic 6.458 0.0
pensieve cubic 5.415 0.0
robust_mpc cubic 15.838 0.0
linear_bba bbr 24.384 0.0
pensieve cubic 8130.592 0.0
puffer_ttp_static cubic 809.558 0.0
puffer_ttp_static cubic 34.675 0.0
pensieve cubic 205.221 0.0
mpc cubic 5.696 0.0
linear_bba bbr 5.051 0.0
linear_bba cubic 31.01 0.0
puffer_ttp_static bbr 6.348 0.0
puffer_ttp_static bbr 1826.659 0.0
linear_bba cubic 7.676 0.0
mpc bbr 503.787 0.0
pensieve cubic 10.501 0.0
pensieve cubic 7.399 0.0
mpc bbr 6.299 0.0
pensieve bbr 41.189 0.0
pensieve cubic 138.999 0.0
mpc bbr 382.577 0.0
pensieve bbr 11.074 0.0
puffer_ttp_static cubic 6.001 0.0
linear_bba cubic 47.523 0.0
puffer_ttp_static cubic 13.947 0.0
pensieve bbr 6.235 0.0
pensieve bbr 179.609 0.0
mpc cubic 10.57 0.0
pensieve bbr 168.895 0.0
mpc cubic 263.961 0.0
linear_bba cubic 570.684 0.0
pensieve cubic 528.097 0.0
pensieve cubic 10.747 0.0
pensieve cubic 30.849 0.0
puffer_ttp_static cubic 22.449 0.0
pensieve bbr 12.431 0.0
pensieve bbr 3643.922 0.0
pensieve bbr 979.184 0.0
puffer_ttp_static bbr 15.938 0.0
pensieve cubic 1364.767 0.0
puffer_ttp_static bbr 143.091 0.0
linear_bba cubic 23488.016 0.0
robust_mpc bbr 19.496 0.0
robust_mpc bbr 181.901 0.0
pensieve cubic 8802.353 7.749999999999999
pensieve cubic 14.001 0.0
pensieve cubic 232.06 0.0
pensieve bbr 88.803 0.0
puffer_ttp_static bbr 125.554 0.0
pensieve cubic 6.649 0.0
pensieve cubic 531.545 0.0
robust_mpc bbr 12.355 0.0
pensieve bbr 32.001 0.0
robust_mpc bbr 41.445 0.0
robust_mpc bbr 6.192 0.0
linear_bba bbr 38.186 0.0
robust_mpc cubic 32.142 0.0
pensieve cubic 5.951 0.0
pensieve cubic 5.1 0.0
pensieve cubic 116.959 0.0
linear_bba bbr 72.952 0.0
mpc cubic 17.743 0.0
mpc cubic 570.601 6.045
puffer_ttp_static cubic 42.656 0.0
pensieve cubic 118.048 0.0
pensieve cubic 6.204 0.0
pensieve cubic 8.999 0.0
linear_bba bbr 88.948 0.0
pensieve cubic 74.306 0.0
pensieve cubic 18.9 0.0
pensieve cubic 1462.541 0.0
pensieve cubic 15.663 0.0
linear_bba bbr 10.508 0.0
pensieve cubic 10.879 0.0
pensieve cubic 599.112 0.0
puffer_ttp_static cubic 51.558 0.0
puffer_ttp_static cubic 7.198 0.0
puffer_ttp_static cubic 5.959 0.0
puffer_ttp_static cubic 5.414 0.0
puffer_ttp_static cubic 13.033 0.0
pensieve bbr 5.006 0.0
puffer_ttp_static cubic 10.419 0.0
pensieve bbr 228.286 0.0
puffer_ttp_static cubic 14.105 0.0
mpc cubic 9.798 0.0
puffer_ttp_static cubic 92.995 0.0
mpc cubic 88.003 0.0
puffer_ttp_static cubic 12.343 0.0
mpc cubic 26.548 0.0
puffer_ttp_static cubic 235.951 0.0
puffer_ttp_static bbr 85.493 0.778
mpc cubic 5.2 0.0
mpc cubic 11.502 0.0
mpc cubic 139.151 4.6
mpc cubic 33.173 0.0
pensieve bbr 15.781 0.0
pensieve bbr 9.215 0.0
puffer_ttp_static cubic 36.741 0.0
pensieve bbr 6.578 0.0
pensieve bbr 369.888 0.0
puffer_ttp_static cubic 347.639 0.0
mpc cubic 8.597 0.0
puffer_ttp_static cubic 89.446 4.8
puffer_ttp_static bbr 5.14 0.0
puffer_ttp_static bbr 2481.653 0.0
pensieve bbr 4417.314 0.0
pensieve cubic 4495.111 0.0
puffer_ttp_static cubic 14.552 0.0
puffer_ttp_static cubic 35.037 0.0
robust_mpc bbr 8.427 0.0
robust_mpc bbr 104.972 0.0
puffer_ttp_static cubic 50.851 0.0
robust_mpc bbr 67.665 0.0
mpc bbr 5.15 0.0
robust_mpc cubic 12.805 0.0
puffer_ttp_static bbr 32.401 1.7
puffer_ttp_static bbr 13.41 0.0
puffer_ttp_static cubic 1083.731 0.0
puffer_ttp_static bbr 6.191 0.0
puffer_ttp_static bbr 64.433 0.0
puffer_ttp_static cubic 23.593 0.0
puffer_ttp_static cubic 5.653 0.0
puffer_ttp_static cubic 7.898 0.0
mpc bbr 9.253 0.0
pensieve bbr 35.279 0.0
mpc bbr 13.101 0.0
mpc bbr 15.596 0.0
pensieve bbr 15.109 0.0
pensieve bbr 33.951 0.0
pensieve bbr 13.779 0.365
pensieve bbr 10.225 0.0
pensieve bbr 535.857 0.0
linear_bba bbr 6.192 0.0
linear_bba cubic 11.289 0.0
mpc cubic 19.893 0.0
linear_bba cubic 6.449 0.0
mpc bbr 89.601 0.0
mpc cubic 146.047 2.4509999999999996
linear_bba cubic 83.438 0.0
puffer_ttp_static cubic 260.047 0.0
robust_mpc cubic 941.288 0.0
linear_bba bbr 7.869 0.0
mpc cubic 17.435 0.0
mpc cubic 17.738 0.0
mpc cubic 140.101 0.9009999999999998
puffer_ttp_static bbr 6.545 0.0
puffer_ttp_static bbr 160.151 0.0
pensieve bbr 2440.63 0.0
puffer_ttp_static cubic 16.052 0.0
puffer_ttp_static cubic 15.472 0.0
pensieve cubic 5.024 0.0
puffer_ttp_static cubic 21.514 0.0
pensieve cubic 5.357 0.0
pensieve cubic 57.764 0.0
puffer_ttp_static cubic 21425.701 15.026
pensieve cubic 439.812 0.0
linear_bba bbr 7.992 0.0
linear_bba cubic 233.653 0.0
pensieve cubic 414.454 0.0
linear_bba cubic 5.444 0.0
linear_bba cubic 1919.178 0.0
robust_mpc cubic 7.046 0.0
robust_mpc cubic 6.754 0.0
robust_mpc cubic 3727.841 0.0
puffer_ttp_static cubic 28.502 0.0
pensieve cubic 3333.284 0.0
robust_mpc cubic 14.949 0.0
puffer_ttp_static cubic 3916.083 0.0
robust_mpc cubic 6.047 0.0
robust_mpc cubic 33.699 0.0
robust_mpc cubic 44.0 0.0
puffer_ttp_static cubic 316.448 0.0
robust_mpc cubic 2791.327 0.0
pensieve cubic 244.892 0.0
robust_mpc cubic 938.093 0.0
puffer_ttp_static cubic 9.85 0.0
pensieve cubic 16.956 0.0
pensieve cubic 76.595 0.0
linear_bba cubic 89.102 0.0
linear_bba bbr 22.203 0.0
pensieve cubic 64.202 0.0
pensieve cubic 1558.913 5.7
linear_bba bbr 5.857 0.0
linear_bba bbr 12.65 0.0
pensieve cubic 462.431 0.0
linear_bba cubic 43.649 0.0
linear_bba bbr 96.201 0.0
pensieve cubic 7.502 0.0
puffer_ttp_static bbr 5.822 0.0
linear_bba cubic 21.401 0.0
pensieve cubic 2678.328 0.0
linear_bba cubic 352.713 0.0
linear_bba bbr 6.66 0.0
linear_bba bbr 5.294 0.0
puffer_ttp_static bbr 11.898 0.0
puffer_ttp_static bbr 148.299 0.0
puffer_ttp_static bbr 36.442 0.0
puffer_ttp_static bbr 9.9 0.0
puffer_ttp_static bbr 6.601 0.0
puffer_ttp_static bbr 130.502 0.0
linear_bba cubic 16.55 0.0
mpc bbr 187.056 0.0
linear_bba cubic 44.255 0.0
pensieve bbr 430.87 0.0
linear_bba cubic 27.149 0.0
linear_bba cubic 10.553 0.0
linear_bba cubic 6.163 0.0
puffer_ttp_static bbr 7.601 0.0
linear_bba cubic 6.345 0.0
linear_bba cubic 8.849 0.0
puffer_ttp_static bbr 68.241 0.0
pensieve bbr 5.746 0.0
pensieve bbr 10.198 0.0
pensieve bbr 10.55 0.0
mpc cubic 25.51 0.0
pensieve bbr 216.992 0.0
mpc cubic 135.705 0.0
puffer_ttp_static bbr 352.401 0.0
mpc bbr 12.234 0.0
mpc cubic 6.053 0.0
mpc cubic 55.25 0.0
puffer_ttp_static bbr 371.648 0.0
puffer_ttp_static bbr 5.086 0.0
puffer_ttp_static cubic 7.9 0.0
puffer_ttp_static bbr 768.075 0.0
puffer_ttp_static bbr 1524.404 0.10100000000000003
puffer_ttp_static bbr 94.748 0.0
puffer_ttp_static cubic 600.459 0.0
pensieve bbr 14.002 0.0
pensieve bbr 14.938 0.0
puffer_ttp_static bbr 10.101 0.0
pensieve bbr 7.95 0.0
puffer_ttp_static bbr 586.497 0.0
puffer_ttp_static bbr 4937.22 0.0
robust_mpc cubic 603.729 0.0
robust_mpc cubic 14.06 0.0
robust_mpc cubic 139.908 0.0
robust_mpc bbr 7.5 0.0
robust_mpc bbr 1307.353 0.0
robust_mpc bbr 22.066 0.0
robust_mpc cubic 60.5 0.0
puffer_ttp_static cubic 7.949 0.0
linear_bba bbr 1118.365 0.0
pensieve bbr 1058.132 0.0
linear_bba cubic 1149.114 0.0
linear_bba bbr 861.129 0.0
puffer_ttp_static bbr 13.434 0.0
puffer_ttp_static cubic 33.182 0.0
puffer_ttp_static bbr 279.353 0.0
puffer_ttp_static cubic 7.445 0.0
puffer_ttp_static cubic 25.119 0.0
puffer_ttp_static cubic 27.73 0.0
puffer_ttp_static cubic 13.634 0.0
puffer_ttp_static cubic 6.717 0.0
puffer_ttp_static cubic 10.269 0.0
puffer_ttp_static cubic 6.6 0.0
puffer_ttp_static cubic 11.453 0.0
puffer_ttp_static cubic 93.016 0.0
robust_mpc cubic 47.399 0.0
puffer_ttp_static cubic 79.289 0.0
puffer_ttp_static bbr 530.89 0.0
pensieve bbr 32.766 0.0
puffer_ttp_static cubic 6.384 0.0
puffer_ttp_static cubic 12.63 0.0
puffer_ttp_static cubic 6.718 0.0
puffer_ttp_static cubic 5.176 0.0
puffer_ttp_static cubic 10.999 0.0
puffer_ttp_static cubic 8.087 0.0
puffer_ttp_static cubic 251.927 0.0
robust_mpc bbr 238.649 0.0
puffer_ttp_static cubic 221.07 0.0
robust_mpc bbr 4700.129 0.0
linear_bba bbr 117.554 0.0
puffer_ttp_static bbr 8.649 0.0
puffer_ttp_static bbr 5.298 0.0
puffer_ttp_static bbr 10.2 0.0
puffer_ttp_static bbr 5.35 0.0
robust_mpc bbr 12.004 0.0
mpc cubic 6.774 0.0
puffer_ttp_static bbr 6.3 0.0
robust_mpc bbr 7.047 0.0
pensieve bbr 8.75 0.0
puffer_ttp_static bbr 38.581 0.0
pensieve cubic 3772.558 0.0
robust_mpc bbr 6.604 0.0
mpc cubic 10.809 0.0
pensieve bbr 95.921 0.0
robust_mpc bbr 2196.167 0.0
puffer_ttp_static bbr 566.081 0.0
puffer_ttp_static cubic 1230.347 22.28
pensieve cubic 1307.27 0.0
linear_bba cubic 31.402 0.0
mpc bbr 26.34 0.0
robust_mpc cubic 5.89 0.0
robust_mpc cubic 20.652 0.0
puffer_ttp_static bbr 16.183 0.0
puffer_ttp_static bbr 22.853 0.0
puffer_ttp_static bbr 75.452 0.0
puffer_ttp_static bbr 781.998 0.0
puffer_ttp_static cubic 63.419 0.0
pensieve bbr 747.343 0.0
puffer_ttp_static cubic 12.906 0.0
puffer_ttp_static cubic 5.235 0.0
puffer_ttp_static cubic 228.36 0.30099999999999993
puffer_ttp_static bbr 13.121 0.0
puffer_ttp_static bbr 99.84 0.0
linear_bba cubic 31.027 0.0
puffer_ttp_static bbr 674.884 0.0
linear_bba cubic 4709.78 0.0
puffer_ttp_static bbr 27.572 0.0
puffer_ttp_static cubic 7.111 0.0
puffer_ttp_static cubic 6.687 1.0559999999999996
puffer_ttp_static bbr 1594.062 0.0
puffer_ttp_static cubic 17.071 0.0
pensieve cubic 5.956 0.0
pensieve cubic 84.317 0.0
pensieve bbr 6.152 0.0
puffer_ttp_static bbr 163.112 0.30100000000000016
pensieve bbr 538.704 0.0
robust_mpc bbr 9.502 0.0
robust_mpc bbr 6.447 0.0
robust_mpc bbr 5.598 0.0
robust_mpc bbr 8.106 0.0
robust_mpc bbr 9.699 0.0
robust_mpc bbr 27.1 0.0
puffer_ttp_static bbr 13.552 0.0
robust_mpc bbr 9.094 0.0
mpc bbr 893.461 0.0
puffer_ttp_static bbr 21.914 0.0
puffer_ttp_static bbr 7.443 0.0
